oui,companyName
68:85:40,"Igi Mobile, Inc"
10:E4:C2,"Samsung Electronics Co, Ltd"
00:50:C2:85:0,K.K. Rocky
F0:92:1C,Hewlett Packard
70:B3:D5:5B:6,Ethical Lighting and Sensor Solutions Ltd
00:50:5B,"Kawasaki Lsi U.S.A., Inc"
FA:E5:1A,Rsae Labs Inc
78:AB:60,Abb Australia
2C:48:35:9,SureFlap Ltd
60:D8:9C,Hmd Global Oy
0C:93:8F,"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
00:02:C1,"Innovative Electronic Designs, Inc"
00:1D:93,Modacom
00:50:C2:E9:2,CT Co
70:B3:D5:68:B,Sadel S.p.A.
00:1E:FF,Mueller-Elektronik GmbH & Co KG
34:F3:9A,Intel Corp
FC:1C:A1,Nokia
00:50:C2:C9:D,Radius Sweden AB
48:65:EE:2,CaptionCall
60:18:03,"Daikin Air-conditioning (Shanghai) Co, Ltd"
70:5A:AC,"Samsung Electronics Co, Ltd"
CC:98:8B,Sony Visual Products Inc
00:80:9A,Novus Networks Ltd
0:22:38,Logiplus
C4:E1:7C,U2s Co
70:B3:D5:5A:5,Rehwork GmbH
DC:8C:37,"Cisco Systems, Inc"
E8:B4:70:C,Anduril Industries
00:50:C2:D7:A,Transbit Sp.z o.o.
70:B3:D5:21:E,Hildebrand Tech Ltd
18:DF:C1,Aetheros
0:20:57,Titze Datentechnik GmbH
00:22:1D,Freegene Tech Ltd
88:07:4B,LG Electronics (Mobile Communications)
30:A9:DE,LG innotek
84:3E:92,"Huawei Tech Co, Ltd"
A8:D4:E0,"Huawei Tech Co, Ltd"
00:1A:59,Ircona
AC:51:35,Mpi Tech
40:D8:55:0C:5,M.M. Elektrolab
F8:A9:63,"Compal Information (Kunshan) Co, Ltd"
40:ED:98:D,"Hangzhou Ganx Tech Co, Ltd"
78:1D:4A,zte Corp
8C:79:F5,"Samsung Electronics Co, Ltd"
4C:E6:76,Buffalo.Inc
00:50:C2:AD:8,Incyma
00:50:C2:FB:1,Matelex
18:7C:0B,Ruckus Wireless
70:B3:D5:CA:A,Bel Power Solutions GmbH
70:B3:D5:09:6,Havelsan A.Åž.
64:5D:86,Intel Corp
80:97:1B,"Altenergy Power System, Inc"
B4:52:7D,Sony Corp
70:28:8B,"Samsung Electronics Co, Ltd"
C4:71:54,"TP-Link Tech Co, Ltd"
70:B3:D5:BA:C,"AdInte, Inc"
00:20:0E,NSSLGlobal Tech AS
00:1D:B9,Wellspring Wireless
00:21:B0,Tyco Telecommunications
0C:51:F7,Chauvin Arnoux
8C:19:2D:2,DataRemote Inc
70:B3:D5:96:4,Visility
70:B3:D5:A9:A,Amphenol Advanced Sensors
FC:2B:B2,"Actiontec Electronics, Inc"
6C:B0:FD,"Shenzhen Xinghai Iot Tech Co, Ltd"
00:1E:FE,Level s.r.o.
00:25:D8,Korea Maintenance
50:FF:99:9,"Sea Eagle Optoelectronic Information Tech(Tianjin)Co, Ltd"
70:B3:D5:F3:4,MacGray Services
30:09:F9:7,Maytronics Ltd
70:B3:D5:55:2,"Altit.Co, Ltd"
E8:78:29:0,Tanz Security Tech Ltd
00:18:0D,Terabytes Server Storage Tech Corp
00:1E:C0,Microchip Tech Inc
00:25:4B,"Apple, Inc"
E8:FD:E8,CeLa Link Corp
68:9E:0B,"Cisco Systems, Inc"
00:50:C2:3F:5,Phaedrus Ltd
40:D8:55:18:1,eROCCA
70:B3:D5:60:C,Ist ElektronikgesmbH
B4:37:D1:0,Lezyne Inc Usa
30:CB:F8,"Samsung Electronics Co, Ltd"
C8:87:22,Lumenpulse
70:B3:D5:46:1,Tesec Corp
70:B3:D5:36:F,BuddyGuard GmbH
0.018101851851852,Dell Inc
00:50:C2:A9:8,Sentry 360 Security
FC:75:E6,Handreamnet
70:B3:D5:5B:B,Olympus Ndt Canada
E8:6C:C7:6,Klab
98:80:BB:2,"Shanghai ECone Tech Co, Ltd"
00:1B:C5:0B:3,Fsm Solutions Ltd
70:B3:D5:AA:7,Ateme
04:0E:3C,HP Inc
A8:5B:36:E,Orbitvu Sp. z o. o.
00:05:FB,"ShareGate, Inc"
38:5A:A8,Beijing Zhongdun Security Tech Development Co
18:1B:EB,"Actiontec Electronics, Inc"
04:95:73,zte Corp
D8:55:75,"Samsung Electronics Co, Ltd"
B0:B3:53:3,AD Hoc Developments S.L
00:20:D6,"Breezecom, Ltd"
00:0A:C9,Zambeel Inc
30:B5:F1,"Aitexin Tech Co, Ltd"
74:27:EA,"Elitegroup Computer Systems Co, Ltd"
40:D8:55:1A:1,Kronotech Srl
70:B3:D5:50:5,Mc2-Tech
70:B3:D5:3A:2,"Daifuku Co, Ltd"
00:11:6C,"Nanwang Multimedia Inc, Ltd"
00:1B:60,Navigon AG
4C:80:93,Intel Corp
A4:14:37,"Hangzhou Hikvision Digital Tech Co, Ltd"
00:40:1B,Printer Systems Corp
3C:49:37,Assmann Electronic GmbH
5C:F2:86:3,"beijing your wonderful control system Tech Co, Ltd"
5C:F2:07,Speco Tech
4C:06:8A,Basler Electric Co
E4:CE:70,"Health & Life Co, Ltd"
38:91:D5,"Hangzhou H3c Tech Co, Ltd"
00:02:8C,Micrel-Synergy Semiconductor
0:17:20,"Image Sensing Systems, Inc"
00:50:C2:8D:E,"Coherix, Inc"
00:1C:5B,Chubb Electronic Security Systems Ltd
40:D8:55:0C:A,Neutrik AG
6C:4A:74,Aerodisk Llc
00:A0:BF,Wireless Data Group Motorola
0:10:34,Gnp Computers
0:09:28,Telecore
00:50:DF,"AirFiber, Inc"
00:D0:7D,Cosine Communications
70:B3:D5:BB:0,Wicell Tech
A4:BD:C4,"Huawei Tech Co, Ltd"
70:B3:D5:A6:5,Creative
40:D8:55:0E:E,Siegmar Zander HuSWare
70:B3:D5:9E:F,"Cottonwood Creek Tech, Inc"
EC:36:3F,Markov Corp
8C:CF:5C,Befega GmbH
70:B3:D5:17:8,Gamber-Johnson Llc
0.02162037037037,"Cybernetics Tech Co, Ltd"
00:50:C2:6F:8,RV Tech Ltd
E8:BE:81,Sagemcom Broadband Sas
AC:C3:3A,"Samsung Electronics Co, Ltd"
EC:70:97,"Arris Group, Inc"
F0:41:C8:B,Powervault Ltd
B0:FD:0B:8,eSenseLab Ltd
70:B3:D5:4E:3,adnexo GmbH
34:EF:44,2Wire Inc
C8:A7:29,"SYStronics Co, Ltd"
7C:60:97,"Huawei Tech Co, Ltd"
40:D8:55:16:F,BrightLeaf Power
70:B3:D5:34:2,Solectrix
70:B3:D5:CE:4,Waves System
E0:5A:9F:4,Hale Products
70:B3:D5:9E:4,K&A Electronics Inc
00:A0:0E,"NetScout Systems, Inc"
0.056030092592593,Veb Kombinat Robotron
F0:9C:E9,"Extreme Networks, Inc"
90:A5:AF,"Huawei Tech Co, Ltd"
94:5F:34,Renesas Electronics (Penang) Sdn. Bhd.
50:8A:CB,"Shenzhen Maxmade Tech Co, Ltd"
34:40:B5,Ibm
40:D8:55:0F:C,eumig industrie-tv GmbH
C4:9E:41,G24 Power Ltd
98:F0:58,"Lynxspring, Incl."
00:20:B4,Terma Elektronik AS
00:20:CD,"Hybrid Networks, Inc"
00:50:C2:C3:A,Sicon srl
00:69:67:7,Pangaea Solution Inc
5C:55:78,iryx Corp
70:B3:D5:69:D,JPEmbedded Mazan Filipek Sp. J.
0:16:38,"Tecom Co, Ltd"
44:F9:71,"Shenzhen Mercury Communication Tech Co, Ltd"
00:80:8E,Radstone Tech
00:10:0F,Industrial Cpu Systems
00:10:6F,Trenton Tech Inc
9C:8D:D3,Leonton Tech
70:B3:D5:56:6,Data Informs Llc
7C:E5:6B,"Esen Optoelectronics Tech Co, Ltd"
94:E9:8C,Nokia
E8:6C:C7:A,CoxSpace
0.02880787037037,Meidensha Corp
0:05:08,"Inetcam, Inc"
00:22:B9,"Analogix Seminconductor, Inc"
3C:4C:69,Infinity System S.L.
40:D8:55:08:0,Honeywell
9C:84:BF,"Apple, Inc"
0.055717592592593,Esprit Systems
00:1C:BA,"VerScient, Inc"
00:23:FB,"IP Datatel, Llc"
58:EF:68,Belkin International Inc
A0:09:4C,CenturyLink
B8:9A:2A,Intel Corp
00:50:C2:10:0,Corelatus AB
00:19:E3,"Apple, Inc"
58:B0:D4,ZuniData Systems Inc
14:2D:27,"Hon Hai Precision Ind. Co, Ltd"
A0:D3:85,Auma Riester GmbH & Co KG
74:9E:F5,"Samsung Electronics Co, Ltd"
70:B3:D5:1B:1,"Shanghai Danyan Information Tech Co, Ltd"
00:E0:5C,Phc Corp
0.013333333333333,Expertise Engineering
00:50:C2:DE:8,Visual Productions
00:01:E7,Hewlett Packard
70:B3:D5:5D:B,Movicom Llc
6C:F7:84,Xiaomi Communications Co Ltd
EC:F3:42,"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
00:14:F3,ViXS Systems Inc
BC:34:00,Ieee Registration Authority
70:B3:D5:B7:8,Hoermann GmbH
3C:3A:73,Avaya Inc
74:E1:4A:D,Knog Pty Ltd
E4:3C:80,University of Oklahoma
AC:B3:13,"Arris Group, Inc"
70:B3:D5:0C:5,Precitec Optronik GmbH
9C:D5:7D,"Cisco Systems, Inc"
8C:1F:64:39:7,Intel Corp
00:50:C2:69:C,"Bug Labs, Inc"
40:31:3C,"Xiaomi Electronics, Co, Ltd"
94:05:BB:7,"Lte-X, Inc"
1C:44:19,"TP-Link Tech Co, Ltd"
30:58:90,Frontier Silicon Ltd
00:0C:0E,"XtremeSpectrum, Inc"
00:25:F0,Suga Electronics Ltd
2C:B6:93,Radware
00:C0:64,General Datacomm Llc
00:03:F3,"Dazzle Multimedia, Inc"
70:B3:D5:E5:8,Thurlby Thandar Instruments Ltd
28:CC:01,"Samsung Electronics Co, Ltd"
D0:FA:1D,"Qihoo 360 Tech Co, Ltd"
74:5B:C5:0,Irs Systementwicklung GmbH
C4:95:4D:D,"Newland Era Edu Hi-Tech(BeiJing)Co, Ltd"
70:1A:D5,"Openpath Security, Inc"
00:E0:36,Pioneer Corp
0:10:31,"Objective Communications, Inc"
00:0E:1E,QLogic Corp
0.062777777777778,"Pipelinks, Inc"
70:B3:D5:2C:A,Tattile Srl
70:B3:D5:39:E,Lanmark Controls Inc
C4:FF:BC:B,"Kaga Electronics Co, Ltd"
E8:26:B6,Inside Biometrics International Ltd
00:50:C2:03:1,Eloquence Ltd
00:50:C2:55:0,Lju Automatisierungstechnik GmbH
00:50:C2:94:2,Keith & Koep GmbH
0C:EC:80,Texas Instruments
00:60:EA,StreamLogic
00:50:C2:69:F,"Total RF, Llc"
A0:93:51,"Cisco Systems, Inc"
F0:55:01,"Huawei Device Co, Ltd"
00:1B:C5:02:7,"Camea, spol. s r.o."
24:BE:05,Hewlett Packard
34:49:5B,Sagemcom Broadband Sas
00:50:C2:92:0,Rogue Engineering Inc
70:B3:D5:16:8,"Biwave Tech, Inc"
24:15:10:8,Private
00:E0:AC,"Midsco, Inc"
0.00587962962963,"Clipcomm, Inc"
00:0D:4F,Kenwood Corp
00:50:C2:25:6,Information Tech Corp
00:0E:8A,Avara Tech Pty. Ltd
0.008761574074074,Monitoring Tech Ltd
00:50:C2:87:2,Oliotalo Oy
18:53:E0,Hanyang Digitech CoLtd
00:90:DC,Teco Information Systems
0.001412037037037,"Cygnet Tech, Inc"
0:04:44,Western Multiplex Corp
A4:5D:A1,Adb Broadband Italia
94:92:BC,Syntech (HK) Tech Ltd
14:13:46,"Skyworth Digital Tech(Shenzhen) Co, Ltd"
58:FB:84,Intel Corp
00:36:BE,Northwest Towers
0:10:03,"Imatron, Inc"
00:1F:4C,Roseman Engineering Ltd
00:1F:6B,LG Electronics (Mobile Communications)
8C:AE:89,Y-cam Solutions Ltd
0C:25:76,Longcheer Telecommunication Ltd
C8:D7:B0,"Samsung Electronics Co, Ltd"
70:B3:D5:74:D,Speech Tech Center Ltd
C4:FF:BC:9,Gsm Innovations Pty Ltd
00:1A:BC,U4ea Tech Ltd
78:81:8F,Server Racks Australia Pty Ltd
C4:45:67,Sambon Precison and Electronics
FC:CD:2F:9,Aroma Retail
B8:56:00,"Huawei Tech Co, Ltd"
00:50:C2:B0:D,"Japan Electronics System, Inc"
70:B3:D5:E7:4,"Exfrontier Co, Ltd"
20:3C:C0,"Beijing Tosee Tech Co, Ltd"
00:1B:C5:0C:4,Eldes
70:B3:D5:54:F,Assembly Contracts Ltd
70:9C:D1,Intel Corp
B8:FD:32,Zhejiang Roicx Microelectronics
40:D8:55:15:1,"Progress Rail Services, Inspection and Information Systems"
1C:B9:C4,Ruckus Wireless
18:8E:D5,TP Vision Belgium N.V. - innovation site Brugge
14:CF:E2,"Arris Group, Inc"
04:11:19:C,"Haerbin Donglin Tech Co, Ltd"
0:00:18,Webster Computer Corp
0:23:20,Nicira Networks
00:50:C2:93:8,Postec Data Systems Ltd
34:62:88,"Cisco Systems, Inc"
28:2C:02:C,"Epoch International Enterprises, Inc"
00:40:5C,"Future Systems, Inc"
00:1F:77,Heol Design
00:50:C2:A0:8,LabJack Corp
00:50:C2:97:3,SystÃ¨mes Pran
30:F7:72,"Hon Hai Precision Ind. Co, Ltd"
2C:30:33,Netgear
F0:B0:22,Toho Electronics Inc
00:40:D4,Gage Talker Corp
00:04:BA,Kdd Media Will Corp
00:06:5E,"Photuris, Inc"
00:50:C2:A4:A,Ditron S.r.l.
AC:2D:A9,Tecno Mobile Ltd
F4:19:E2,Volterra
00:1A:B2,Cyber Solutions Inc
18:55:E3,"Apple, Inc"
24:15:10:0,Safetrust Inc
E0:18:77,Fujitsu Ltd
D8:2F:E6,"Zhejiang Tmall Tech Co, Ltd"
70:B3:D5:4C:B,Cucos Retail Systems GmbH
44:BA:46,"Sichuan Tianyi Comheart Telecomco.,Ltd"
00:D0:67,Campio Communications
00:FC:70,"Intrepid Control Systems, Inc"
00:50:C2:F1:E,Dell'Orto S.P.A.
70:B3:D5:34:B,Leaff Engineering Srl
B0:B3:53:5,Zenlayer
00:50:C2:7A:0,MedAvant Healthcare
4C:A5:6D,"Samsung Electronics Co, Ltd"
D0:3E:5C,"Huawei Tech Co, Ltd"
00:78:CD,Ignition Design Labs
18:9B:A5,Ieee Registration Authority
3C:2E:F9,"Apple, Inc"
70:03:7E,Technicolor CH Usa Inc
70:B3:D5:A4:D,"Lansitec Tech Co, Ltd"
00:50:C2:0F:F,Ipaxs Corp
00:16:E9,Tiba Medical Inc
00:50:C2:B6:F,CT Co
70:B3:D5:42:9,Redco Audio Inc
CC:7B:61,"Nikkiso Co, Ltd"
00:07:C5,"Gcom, Inc"
00:50:C2:BE:1,Tattile Srl
70:B3:D5:AB:9,Dynamic Controls
70:B3:D5:26:1,Potter Electric Signal Co Llc
00:02:1D,Data General Communication Ltd
0.006643518518519,InnoVISION Multimedia Ltd
38:F2:3E,Microsoft Mobile Oy
00:1B:C5:08:5,"Oberon microsystems, Inc"
DC:E5:33:1,Ambi Labs Ltd
70:B3:D5:B5:0,iGrid T&D
10:82:D7,Realme Chongqing MobileTelecommunications Corp Ltd
F0:6C:73,Nokia
08:17:F4,Ibm Corp
00:50:C2:D5:1,Bettini Srl
0C:5C:D8,Doli Elektronik GmbH
BC:97:40:6,"Shenzhen Colorwin Optical Tech Co, Ltd"
70:B3:D5:7C:C,"Mitsubishi Heavy Industries Thermal Systems, Ltd"
00:13:7A,"Netvox Tech Co, Ltd"
00:50:C2:98:1,Novotronik GmbH
F0:23:B9:0,Aquametro AG
04:DB:56,"Apple, Inc"
70:B3:D5:18:D,Foro Tel
CC:22:37:6,Siemens AG Austria
0:40:11,Andover Controls Corp
00:09:FD,Ubinetics Ltd
0.0178125,Aquila Tech
6C:9C:E9,Nimble Storage
FC:16:07,"Taian Tech(Wuxi) Co, Ltd"
40:D8:55:1C:1,Triamec Motion AG
FC:9F:E1,Conwin.Tech Ltd
8C:0F:6F,Pegatron Corp
00:0D:D5,"O'Rite Tech Co, Ltd"
00:1C:33,Sutron
00:50:C2:B5:A,Green Center s.r.o.
FC:DB:21,Samsara Networks Inc
F0:51:36,Tct mobile Ltd
00:A0:E6,Dialogic Corp
00:1C:D3,ZP Engineering Sel
58:2B:DB,Pax AB
1C:55:3A,QianGua Corp
EA:60:76,"CloudSimple, Inc"
80:4A:14,"Apple, Inc"
84:BB:69,"Arris Group, Inc"
00:01:D8,"Teltronics, Inc"
00:0F:1D,"Cosmo Techs Co, Ltd"
F4:0E:11:1,"Beijing Dongjin Aero-Tech Co, Ltd"
70:B3:D5:38:0,"SeaTech Intelligent Tech (Shanghai) Co, Ltd"
00:50:C2:5F:1,Technomarine Jsc
C8:A8:23,"Samsung Electronics Co, Ltd"
70:B3:D5:D7:5,Hyundai Mnsoft
1C:4D:70,Intel Corp
F4:90:CB:A,Private
A0:62:60,Private
00:25:4E,"Vertex Wireless Co, Ltd"
34:BA:75,"Everest Networks, Inc"
64:13:6C,zte Corp
00:50:C2:4D:E,GD Mission Systems
E8:E0:B7,Toshiba
50:56:BF,"Samsung Electronics Co, Ltd"
94:09:37,"Humax Co, Ltd"
54:9A:11,Ieee Registration Authority
00:0C:B5,"Premier Technolgies, Inc"
00:0D:14,Vtech Innovation LP dba Advanced American Telephones
00:0F:60,"Lifetron Co, Ltd"
B4:37:D8,D-Link ï¼ˆShanghaiï¼‰Ltd Corp
F8:B5:68,Ieee Registration Authority
24:15:10:3,Kaiyun
C4:29:96,Signify B.V.
F4:15:FD,"Shanghai Pateo Electronic Equipment Manufacturing Co, Ltd"
CC:35:40,Technicolor CH Usa Inc
40:A3:6B:A,Embrionix Design Inc
3C:8B:CD,"Alcatel-Lucent Shanghai Bell Co, Ltd"
F8:5E:A0,Intel Corp
0:20:41,Data Net
00:0E:C1,Mynah Tech
0:17:16,Qno Tech Inc
BA:30:54,George Wilson Industries Ltd
30:9F:FB,Ardomus Networks Corp
E8:2A:44,Liteon Tech Corp
70:B3:D5:76:2,"Transformational Security, Llc"
00:50:C2:5C:E,Roke Manor Research Ltd
00:50:C2:5F:4,TeamProjects BV
00:1F:EC,Synapse Ã‰lectronique
0:16:30,Vativ Tech
C8:8E:D1:C,"Shanghai Bwave Tech Co, Ltd"
8C:A5:A1,Oregano Systems - Design & Consulting GmbH
84:1B:77,Intel Corp
C4:14:9A,Mako Networks Ltd
0:00:05,Xerox Corp
00:80:B9,Arche Technoligies Inc
0:04:59,Veristar Corp
70:B3:D5:AF:4,Tattile Srl
00:14:FD,Thecus Tech Corp
00:50:C2:7D:5,Deuta Werke GmbH
68:12:2D,"Special Instrument Development Co, Ltd"
70:B3:D5:0B:D,Andium
70:B3:D5:D2:F,L.I.F.E. Corp SA
50:BC:96,"Apple, Inc"
00:1F:BD,Kyocera Wireless Corp
00:3A:9D,"Nec Platforms, Ltd"
EC:B5:41,Shinano E and E CoLtd
94:C2:BD,Tecnobit
00:30:5A,Telgen Corp
00:50:C2:3D:F,BiODE Inc
40:D8:55:02:F,Advatek Lighting Pty Ltd
58:C7:AC,"New H3c Tech Co, Ltd"
48:13:7E,"Samsung Electronics Co, Ltd"
AC:1D:DF:B,FINEpowerX Inc
70:B3:D5:E1:B,Neuron GmbH
A8:20:66,"Apple, Inc"
A8:61:AA,Cloudview Ltd
2C:22:8B,Ctr Srl
F4:92:BF,Ubiquiti Networks Inc
00:50:C2:29:1,Chauvin Arnoux
00:1A:95,"Hisense Mobile Communications Technoligy Co, Ltd"
00:1D:04,"Zipit Wireless, Inc"
1C:27:DD,"Datang Gohighsec(zhejiang)Information Tech Co, Ltd"
78:47:E3,"Sichuan Tianyi Comheart Telecomco.,Ltd"
5C:7D:7D,Technicolor CH Usa Inc
00:06:A1,"Celsian Tech, Inc"
00:50:C2:B4:D,Troll Systems Corp
FC:06:ED,M2Motive Tech Inc
70:B3:D5:82:3,SP Controls
C4:FF:BC:E,viRaTec GmbH
14:A3:2F,"Huawei Device Co, Ltd"
00:D0:5E,"Stratabeam Tech, Inc"
0:08:24,Nuance Document Imaging
00:08:A4,"Cisco Systems, Inc"
00:06:EF,"Maxxan Systems, Inc"
0:22:20,Mitac Tech Corp
A4:17:8B,"Huawei Tech Co, Ltd"
00:26:9E,Quanta Computer Inc
BC:2B:6B,"Beijing Haier IC Design Co, Ltd"
70:B3:D5:CD:6,VideoRay Llc
40:40:6C,Icomera
00:1A:5A,"Korea Electric Power Data Network (Kdn) Co, Ltd"
00:1B:23,SimpleComTools
A4:3B:FA:4,Maxon Australia
4C:2F:9D,Icm Controls
3C:1A:0F,ClearSky Data
90:6F:18,Private
FC:B7:F0,Idaho National Laboratory
5C:D2:0B,"Yytek Co, Ltd"
00:B0:F0,Caly Networks
00:50:C2:18:D,Ccii Systems (Pty) Ltd
00:0D:47,Collex
44:A9:2C:8,RT-Systemtechnik GmbH
BC:4E:5D,"ZhongMiao Tech Co, Ltd"
00:AE:FA,"Murata Manufacturing Co, Ltd"
A4:B9:80,Parking Boxx Inc
F0:8C:FB,"Fiberhome Telecommunication Tech Co, Ltd"
70:B3:D5:3E:1,Barnstormer Softworks
70:B3:D5:18:E,"Nippon Seiki Co, Ltd"
AC:5A:EE,"China Mobile Group Device Co, Ltd"
0:10:07,"Cisco Systems, Inc"
BC:0D:A5,Texas Instruments
B4:CF:DB,"Shenzhen Jiuzhou Electric Co, Ltd"
BC:34:00:A,Auralic Ltd
E4:CE:02,WyreStorm Tech Ltd
6C:B2:27,Sony Video & Sound Products Inc
98:27:82:1,Infodas GmbH
00:15:4E,Iec
00:17:2C,Taejin Infotech
00:22:C5,"Inforson Co, Ltd"
A4:DA:22:9,Malldon Tech Ltd
5C:87:9C,Intel Corp
0.003587962962963,ipUnplugged AB
00:0C:F3,Call Image SA
0.017071759259259,"Arris Group, Inc"
6C:5C:3D:6,"Hangzhou Netease Yanxuan Trading Co, Ltd"
80:CF:A2,"Huawei Device Co, Ltd"
08:B0:A7,"Truebeyond Co, Ltd"
00:40:3B,Synerjet International Corp
00:0E:61,Microtrol Ltd
00:17:FD,Amulet Hotkey
18:E8:29,Ubiquiti Networks Inc
44:00:49,Amazon Tech Inc
B0:FD:0B:0,"Tae Hyung Industrial Electronics Co, Ltd"
00:50:C2:14:7,UniSUR
04:18:0F,"Samsung Electronics Co, Ltd"
70:B3:D5:61:6,Axxess Identification Ltd
70:B3:D5:B0:7,Arrowvale Electronics
70:B3:D5:D2:2,Dek Tech
70:B3:D5:05:6,"Mirae Information Tech Co, Ltd"
70:B3:D5:3F:C,"TangRen C&S Co, Ltd"
00:0D:53,Beijing 5w Communication Corp
00:1A:0B,Bona Tech Inc
70:B3:D5:62:B,Silicann Systems GmbH
40:D8:55:03:2,Bettini Srl
F4:8C:EB,D-Link International
00:06:C2,Smartmatic Corp
00:50:C2:AB:B,Volantic AB
10:C6:1F,"Huawei Tech Co, Ltd"
00:1E:91,"Kimin Electronic Co, Ltd"
C0:05:C2,"Arris Group, Inc"
88:5F:E8:9,Sowee
70:B3:D5:31:B,SilTerra Malaysia Sdn. Bhd.
58:25:75,"Huawei Tech Co, Ltd"
00:00:6E,Artisoft Inc
00:C0:95,"Znyx Networks, Inc"
00:18:D7,"Javad Gnss, Inc"
DC:4A:9E:A,"LongSung Tech (Shanghai) Co, Ltd"
00:17:8E,Gunnebo Cash Automation AB
74:E5:37,Radspin
70:B3:D5:82:1,Hl2 group
00:0A:56,Hitachi Maxell Ltd
A4:D9:90,"Samsung Electronics Co, Ltd"
00:0A:84,"Rainsun Enterprise Co, Ltd"
00:0C:B8,Medion AG
00:19:6C,Etrovision Tech
04:5F:B9,"Cisco Systems, Inc"
00:D0:42,Mahlo GmbH & Co UG
10:56:CA,Peplink International Ltd
70:B3:D5:58:8,Llc Npo Svyazkomplektservis
00:12:BE,Astek Corp
C0:D3:91:3,Ixon B.V.
70:B3:D5:A0:A,Capsys
78:36:07,Cermate Tech Inc
00:A0:20,Citicorp/Tti
0.005763888888889,Gerstel GmbH & Co KG
0.005821759259259,"SynCom Network, Inc"
70:B3:D5:D7:C,D.T.S Illuminazione Srl
0C:9A:3C,Intel Corp
0:19:22,CM Comandos Lineares
0:23:48,Sagemcom Broadband Sas
1C:77:F6,"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
B8:03:05,Intel Corp
90:A1:37,"Beijing Splendidtel Communication Tech Co,. Ltd"
98:35:ED,"Huawei Tech Co, Ltd"
00:50:C2:0A:A,"Log-In, Inc"
0:21:01,Aplicaciones Electronicas Quasar (Aeq)
1C:45:93,Texas Instruments
00:50:C2:4D:8,Avantry Ltd
00:24:0C,Delec GmbH
00:50:C2:E0:1,Tyco Traffic & Transportation
1C:A7:70,"Shenzhen Chuangwei-Rgb Electronics Co, Ltd"
B4:4B:D6:D,Elleta Solutions Ltd
0:07:55,Lafon
00:50:C2:07:1,Net Vision Telecom
0.009236111111111,International Bar Code
D4:4B:B6,"Zhejiang Tmall Tech Co, Ltd"
70:B3:D5:19:3,Era Toys Ltd
D4:F4:6F,"Apple, Inc"
70:B3:D5:7A:E,Exi Flow Measurement Ltd
0C:86:10,Juniper Networks
58:16:D7,"Alpsalpine Co,.Ltd"
50:DE:19:8,"Ivativ, Inc"
0.041689814814815,"Screen Subtitling Systems, Ltd"
00:01:5B,Italtel S.p.A/RF-UP-I
00:50:C2:EE:9,Quanta S.r.l.
24:EC:D6,"Csg Science & Tech Co, LtdHefei"
C0:9A:D0,"Apple, Inc"
8C:59:3C:5,Spectranetix
1C:47:2F,"Huawei Device Co, Ltd"
00:02:EF,Ccc Network Systems Group Ltd
0:03:53,"Mitac, Inc"
00:1E:C7,2Wire Inc
00:1F:B0,"TimeIPS, Inc"
38:C8:5C,Cisco Spvtg
E8:DE:FB,Mesotic Sas
70:B3:D5:83:D,Gentec
0.005092592592593,"Card Access, Inc"
00:50:C2:0E:F,"Movaz Networks, Inc"
00:50:C2:54:E,Convergent Design
0.011203703703704,Dilithium Networks
0:22:00,Ibm Corp
00:50:C2:C1:6,Omicron electronics GmbH
40:D8:55:13:D,Perm Scientific-Industrial Instrument Making Co Jsc
70:B3:D5:2C:E,Kdt
00:D0:3D,"Galileo Tech, Ltd"
00:08:EB,"ROMWin Co, Ltd"
00:13:9A,K-ubique ID Corp
88:C9:B3:A,Gefran Drive & Motion srl
08:D4:6A,LG Electronics (Mobile Communications)
40:74:E0,Intel Corp
24:15:10:D,Helen of Troy
00:50:C2:C4:7,Weltek Tech Co Ltd
18:90:D8,Sagemcom Broadband Sas
F4:69:D5:6,"TianJin Kcht Information Tech Co, Ltd"
0C:8B:7D,"Vizio, Inc"
E4:28:A4,Prama India Private Ltd
0.002523148148148,Broadframe Corp
00:40:EB,Martin Marietta Corp
00:50:C2:3C:4,Sypris Electronics
AC:CA:BA,"Midokura Co, Ltd"
18:3F:47,"Samsung Electronics Co, Ltd"
70:B3:D5:B8:E,UR Fog S.R.L.
1C:F2:9A,"Google, Inc"
B4:1A:1D,"Samsung Electronics Co, Ltd"
00:C0:12,Netspan Corp
00:C0:A0,"Advance Micro Research, Inc"
00:06:AA,VT Miltope
70:B3:D5:79:2,Immolas
70:B3:D5:A1:E,Monnit Corp
28:FF:3C,"Apple, Inc"
A0:02:4A:2,Danriver Tech Corp
E8:11:CA,"Shandong Kaer Electric.Co, Ltd"
C4:83:6F,Ciena Corp
00:0B:B4,"Rdc Semiconductor Inc,"
C8:E0:EB,"Apple, Inc"
70:B3:D5:39:A,Videotrend srl
54:72:5E,"Unionman Tech Co, Ltd"
44:1E:91,"Arvida Intelligent Electronics Tech Co, Ltd"
70:B3:D5:5F:F,Vaisala Oyj
A4:6C:F1,"Samsung Electronics Co, Ltd"
00:50:C2:F9:B,Newell Tech Ltd
FC:13:49,Global Apps Corp
3C:DA:2A,zte Corp
70:B3:D5:53:C,Airthings
C0:83:59:C,Private
00:01:FB,"DoTop Tech, Inc"
